clnt_tenure_yr,bal,completion,count
13,101087.46,True,1
13,101236.91,True,1
13,101777.03,True,1
13,102001.33,True,1
13,102044.64,True,1
13,102157.53,True,1
13,102178.26,True,1
13,102283.26,False,1
13,102408.34,False,1
13,102574.06,True,1
13,102600.04,True,1
13,102627.94,True,1
13,102709.7,False,1
13,102709.7,True,1
13,102992.75,True,1
13,103090.03,False,1
13,103138.38,False,1
13,103138.38,True,1
13,103412.86,False,1
13,103412.86,True,1
13,103582.63,False,1
13,103653.26,False,1
13,103653.26,True,1
13,103819.89,False,1
13,103831.33,True,1
13,103863.11,False,1
13,104316.55,True,1
13,104713.88,True,1
13,105148.13,False,1
13,105148.13,True,2
13,105468.13,True,1
13,105522.87,True,1
13,105827.3,False,1
13,105834.13,True,1
13,106541.56,False,1
13,106541.56,True,1
13,106621.98,True,1
13,106835.81,True,1
13,106859.15,False,1
13,106901.15,False,2
13,106908.8,True,1
13,107025.56,True,1
13,107627.22,True,1
13,109041.41,False,1
13,109128.38,False,1
13,109128.38,True,1
13,109262.42,True,1
13,109338.38,False,3
13,109889.02,True,1
13,110406.17,False,1
13,110577.05,False,1
13,110651.08,False,1
13,110717.7,False,1
13,110717.7,True,1
13,110779.1,False,1
13,110779.1,True,1
13,110800.14,False,1
13,110800.14,True,2
13,110817.81,False,1
13,111337.22,True,1
13,111401.22,False,1
13,111454.14,False,2
13,111558.52,False,1
13,111558.52,True,1
13,111665.01,False,1
13,112323.09,False,2
13,112567.09,False,1
13,112765.13,False,1
13,113020.04,True,1
13,113216.76,False,1
13,113216.76,True,1
13,113417.12,False,1
13,113500.19,True,1
13,114010.83,False,1
13,114010.83,True,1
13,114040.44,True,1
13,114144.25,False,1
13,114144.25,True,1
13,114666.86,True,1
13,114923.94,False,1
13,115173.38,False,4
13,115173.38,True,2
13,115654.2,True,1
13,115842.05,False,1
13,115979.63,True,1
13,115979.91,True,1
13,116014.72,False,1
13,116014.72,True,1
13,116022.97,False,1
13,116032.2,False,1
13,116522.88,False,1
13,116522.88,True,1
13,116863.99,False,2
13,116863.99,True,1
13,117132.07,False,1
13,117184.0,False,1
13,117243.57,False,1
13,117334.07,True,1
13,117470.94,True,1
13,117557.02,False,1
13,117557.02,True,1
13,117622.74,False,3
13,118233.74,True,1
13,118304.9,False,1
13,118666.22,False,1
13,119731.4,True,1
13,119821.63,False,1
13,120352.69,False,2
13,120352.69,True,2
13,120600.84,False,1
13,120618.45,True,1
13,121045.9,True,1
13,121634.61,True,1
13,122037.93,False,1
13,122037.93,True,1
13,122073.26,True,1
13,122975.81,True,1
13,123123.22,True,1
13,124070.54,False,1
13,124153.48,False,1
13,124202.73,True,1
13,124217.01,True,1
13,124246.09,False,1
13,125004.67,False,1
13,125004.67,True,1
13,125110.74,True,1
13,125129.87,True,1
13,125664.23,False,1
13,125664.23,True,1
13,125945.73,False,1
13,126804.55,True,1
13,126840.95,True,1
13,127342.37,False,1
13,127342.37,True,1
13,127529.42,True,1
13,127799.96,False,1
13,127799.96,True,1
13,127931.02,True,1
13,127989.93,True,1
13,128197.15,False,1
13,128197.15,True,1
13,128303.47,True,1
13,128708.2,False,2
13,128708.2,True,1
13,128723.92,False,1
13,129352.76,False,1
13,129352.76,True,1
13,129395.06,False,1
13,129593.05,True,1
13,130019.4,False,1
13,130019.4,True,1
13,130634.36,False,2
13,131038.03,False,1
13,131245.16,True,1
13,131301.92,True,2
13,131512.95,False,1
13,131512.95,True,1
13,131544.85,True,1
13,132101.61,False,2
13,132293.19,False,1
13,133062.37,True,1
13,133171.82,True,1
13,133744.6,False,1
13,133761.14,False,1
13,133772.75,True,1
13,134006.95,True,1
13,134129.46,False,1
13,134129.46,True,1
13,134509.89,True,1
13,134985.96,False,4
13,134985.96,True,1
13,135046.42,False,1
13,135046.42,True,1
13,136015.24,True,1
13,136743.67,False,1
13,136833.45,False,1
13,137352.77,False,1
13,137484.44,False,2
13,137484.44,True,1
13,137870.99,False,1
13,137886.93,False,1
13,138140.1,False,2
13,138314.64,False,1
13,138314.64,True,2
13,138786.27,True,1
13,139514.27,False,1
13,139514.27,True,2
13,139572.34,False,3
13,139719.46,True,1
13,139973.75,False,1
13,140676.49,True,1
13,141243.83,True,1
13,141426.77,True,1
13,141557.81,False,1
13,141876.11,True,1
13,142574.8,False,1
13,144442.86,True,1
13,145157.31,True,1
13,145173.31,True,1
13,145720.11,False,1
13,145806.11,True,1
13,146387.7,False,1
13,146387.7,True,1
13,146773.28,False,1
13,146773.28,True,1
13,146942.83,False,1
13,147230.54,True,1
13,147257.78,True,1
13,147702.48,True,1
13,148141.25,False,1
13,148805.32,True,1
13,149367.17,False,13
13,149367.17,True,2
13,149545.17,False,1
13,149676.25,False,1
13,149772.48,True,1
13,150078.38,False,2
13,150854.39,True,1
13,151278.49,True,1
13,151436.91,False,1
13,151436.91,True,1
13,151776.45,True,1
13,152559.37,True,1
13,152668.55,True,1
13,152982.91,False,1
13,153836.61,False,1
13,153995.75,True,1
13,154010.22,True,1
13,154049.12,False,2
13,154097.41,True,1
13,154361.09,False,1
13,155737.83,False,1
13,156889.74,True,1
13,157675.56,False,1
13,157675.56,True,1
13,157780.41,False,8
13,157810.98,False,1
13,158881.68,True,1
13,159326.26,True,1
13,160560.69,True,1
13,160996.63,True,1
13,161305.26,False,1
13,161305.26,True,1
13,162051.48,False,1
13,162212.53,False,1
13,162874.36,True,1
13,162878.98,True,1
13,163296.48,True,1
13,167303.99,False,1
13,167547.21,False,1
13,167547.21,True,1
13,168085.01,True,1
13,168454.6,False,1
13,168933.78,False,5
13,168933.78,True,1
13,169710.09,True,1
13,170562.2,True,1
13,171392.66,False,2
13,171953.97,False,1
13,171953.97,True,1
13,172727.27,True,1
13,173282.88,False,1
13,173796.61,True,1
13,174345.03,True,1
13,174412.75,False,3
13,175031.33,False,1
13,175031.33,True,1
13,175493.2,False,1
13,175721.94,False,1
13,175836.14,False,1
13,175885.19,False,2
13,175987.48,True,1
13,176461.76,True,1
13,176655.63,False,1
13,176655.63,True,1
13,177895.16,False,1
13,177934.03,True,1
13,178010.13,False,1
13,178770.2,True,1
13,179390.98,True,1
13,181658.06,True,1
13,182272.59,True,1
13,182300.56,False,1
13,183023.48,True,1
13,183345.95,True,1
13,185218.73,False,1
13,185287.44,False,3
13,185389.96,False,1
13,185389.96,True,2
13,186132.15,False,1
13,186162.66,False,2
13,186162.66,True,1
13,187433.08,False,1
13,187433.08,True,1
13,187995.85,True,1
13,188527.64,False,1
13,188527.64,True,1
13,188555.77,False,1
13,188555.77,True,1
13,189911.76,True,1
13,191465.24,False,1
13,192202.78,True,1
13,193436.93,True,1
13,193529.85,False,1
13,193804.23,True,1
13,194524.0,True,1
13,194613.27,False,1
13,194663.84,False,1
13,194663.84,True,1
13,195067.71,False,1
13,195067.71,True,1
13,198582.74,False,1
13,198848.14,False,1
13,199929.2,True,1
13,201421.29,False,1
13,201934.2,True,1
13,203312.32,True,1
13,208248.55,False,1
13,208248.55,True,1
13,208940.09,False,4
13,208940.09,True,1
13,211846.6,False,1
13,212123.24,True,1
13,212750.89,True,1
13,212915.0,True,1
13,213628.89,True,1
13,214518.33,True,1
13,214642.72,False,1
13,214642.72,True,1
13,216893.04,True,1
13,218607.07,True,1
13,220369.23,False,1
13,220369.23,True,1
13,220457.41,False,1
13,220819.32,True,1
13,220998.06,True,1
13,221093.78,False,2
13,221436.36,True,1
13,221745.31,False,2
13,221745.31,True,1
13,221765.49,False,1
13,222527.95,True,1
13,222657.48,False,1
13,222657.48,True,1
13,222975.44,True,1
13,225541.18,False,1
13,225541.18,True,1
13,227172.4,False,2
13,227172.4,True,1
13,228460.75,False,1
13,228460.75,True,1
13,228689.82,True,1
13,228858.5,False,1
13,228999.29,False,2
13,229347.06,True,1
13,231664.35,False,2
13,231664.35,True,1
13,231735.82,True,1
13,233114.65,True,1
13,234273.02,True,1
13,236459.18,True,1
13,236867.94,False,1
13,242218.16,False,3
13,242488.79,False,1
13,242885.94,False,1
13,248229.05,True,1
13,248231.31,False,1
13,248473.54,False,1
13,248473.54,True,1
13,248664.0,True,1
13,250803.35,False,1
13,252292.87,True,1
13,252758.69,True,1
13,258408.05,True,1
13,259467.91,False,1
13,259638.89,True,1
13,263142.89,False,1
13,265233.32,False,1
13,265336.94,True,1
13,265581.73,True,1
13,266885.27,True,1
13,268568.2,False,1
13,270223.25,False,1
13,270223.25,True,1
13,271461.47,True,1
13,271499.92,False,1
13,271814.32,True,1
13,272550.49,True,1
13,277469.34,False,3
13,280128.86,False,1
13,281223.5,True,2
13,287507.6,True,1
13,287609.81,True,1
13,290076.35,False,1
13,291093.87,True,2
13,297062.83,False,1
13,297062.83,True,1
13,298088.46,False,1
13,298088.46,True,1
13,299079.06,True,1
13,299768.54,False,1
13,299925.76,True,1
13,300024.68,True,1
13,301997.16,True,1
13,302664.27,False,2
13,302782.75,True,1
13,304259.12,True,1
13,307209.76,True,1
13,313353.45,False,1
13,313353.45,True,1
13,314755.26,True,1
13,317132.19,True,1
13,320733.06,True,1
13,321965.25,True,1
13,322213.78,False,1
13,322213.78,True,1
13,322464.82,False,1
13,322464.82,True,1
13,322810.83,True,1
13,324712.88,False,2
13,324712.88,True,1
13,327363.6,False,1
13,328474.02,True,1
13,329228.81,True,1
13,334121.11,True,1
13,337983.16,False,1
13,340679.32,True,1
13,342115.16,False,1
13,342115.16,True,1
13,345545.68,False,1
13,353529.66,True,1
13,354101.8,True,1
13,354265.83,False,1
13,355205.45,True,1
13,356145.03,False,1
13,358019.89,True,1
13,359725.29,True,1
13,364299.08,False,1
13,364396.69,False,1
13,368134.49,False,1
13,368574.24,False,1
13,377676.65,True,2
13,378591.61,False,2
13,378591.61,True,1
13,379889.74,True,1
13,383540.59,False,2
13,405511.23,False,1
13,413345.72,False,1
13,414175.32,False,2
13,414284.72,False,1
13,414284.72,True,1
13,416963.37,False,1
13,416963.37,True,1
13,421477.84,False,1
13,426731.72,False,1
13,426734.08,False,1
13,426734.08,True,1
13,436038.51,False,1
13,441430.87,True,1
13,455491.25,True,1
13,455940.17,True,2
13,485743.06,True,1
13,487560.28,True,1
13,489090.78,True,1
13,507530.36,False,1
13,509496.58,False,1
13,509496.58,True,1
13,526088.44,True,1
13,526349.83,False,1
13,530221.31,False,1
13,530221.31,True,2
13,532954.31,True,1
13,533243.96,False,1
13,533430.91,True,1
13,534222.66,False,1
13,534222.66,True,1
13,538858.65,True,1
13,540510.42,False,2
13,540510.42,True,1
13,540875.86,True,1
13,543128.89,False,1
13,543128.89,True,1
13,551398.7,False,1
13,552983.5,True,1
13,556733.1,False,1
13,561286.4,False,2
13,561286.4,True,1
13,563027.39,True,1
13,563716.07,True,1
13,566067.02,True,1
13,573387.56,False,1
13,596093.33,False,3
13,602889.3,False,4
13,602889.3,True,1
13,604507.86,False,1
13,604507.86,True,1
13,626683.25,False,2
13,629047.57,True,1
13,643567.57,False,1
13,643567.57,True,1
13,652624.99,True,1
13,675930.16,True,1
13,685130.78,False,1
13,685130.78,True,2
13,695927.41,False,2
13,695927.41,True,1
13,701334.64,True,1
13,719371.26,False,4
13,723018.57,True,1
13,735598.03,True,1
13,849957.89,True,1
13,862397.35,False,1
13,862397.35,True,2
13,865210.29,True,1
13,891321.03,False,1
13,891321.03,True,1
13,895814.01,True,1
13,927520.84,True,1
13,930129.03,True,1
13,951013.11,False,1
13,972945.83,False,1
13,1009576.12,True,1
13,1016073.47,True,1
13,1064547.42,False,1
13,1075789.8,True,1
13,1134115.35,False,1
13,1368342.97,False,1
13,1378584.94,False,1
13,1378584.94,True,1
13,1852708.37,False,1
13,2840039.54,False,1
13,3046147.06,True,1
13,3133112.22,True,1
13,3164276.19,False,1
14,23793.54,False,1
14,23793.54,True,1
14,23798.3,False,1
14,23802.97,False,1
14,23815.06,True,1
14,23825.15,False,1
14,23839.58,False,1
14,23851.71,False,1
14,23851.71,True,1
14,23860.62,True,1
14,23888.12,False,4
14,23949.76,True,1
14,23953.4,True,1
14,24019.16,False,1
14,24273.51,True,1
14,24388.05,False,1
14,24507.3,False,1
14,24526.63,True,1
14,24761.01,False,1
14,24912.32,False,2
14,24974.09,True,1
14,25030.33,True,1
14,25053.7,True,1
14,25132.59,True,1
14,25184.03,False,2
14,25380.46,False,1
14,25445.94,True,1
14,25446.46,True,1
14,25481.29,True,1
14,25591.71,True,1
14,25733.93,True,1
14,25769.13,True,1
14,25824.36,True,1
14,25826.9,True,1
14,25931.83,False,1
14,25931.83,True,1
14,25958.2,False,1
14,25977.07,False,1
14,26014.17,True,1
14,26050.32,True,1
14,26232.54,False,1
14,26232.54,True,1
14,26248.41,False,1
14,26248.41,True,1
14,26374.31,True,1
14,26399.76,False,1
14,26414.69,False,2
14,26429.74,True,1
14,26430.43,False,1
14,26496.1,True,1
14,26568.11,True,1
14,26623.32,True,1
14,26719.69,False,2
14,26719.69,True,1
14,26812.71,True,1
14,26850.24,True,1
14,26910.64,True,1
14,26967.95,False,1
14,26976.81,False,1
14,27023.68,True,1
14,27089.49,False,1
14,27089.49,True,1
14,27131.21,False,1
14,27209.37,True,1
14,27255.69,True,1
14,27263.07,False,1
14,27317.89,True,1
14,27338.36,False,1
14,27426.48,False,2
14,27576.22,False,1
14,27576.22,True,1
14,27613.26,True,1
14,27614.1,True,1
14,27650.58,False,1
14,27650.58,True,1
14,27677.04,True,1
14,27685.11,False,1
14,27729.85,True,1
14,27748.0,False,1
14,27748.53,True,1
14,27868.66,True,1
14,27924.13,True,1
14,28061.26,False,1
14,28061.26,True,1
14,28187.25,False,1
14,28207.36,False,1
14,28221.72,True,1
14,28263.07,False,1
14,28263.07,True,1
14,28315.92,False,2
14,28315.92,True,1
14,28366.89,False,1
14,28388.33,True,1
14,28411.7,False,1
14,28419.65,True,1
14,28560.53,True,1
14,28586.67,True,1
14,28611.09,True,1
14,28650.57,True,1
14,28691.2,False,1
14,28841.06,True,1
14,28860.1,False,1
14,28860.1,True,1
14,28900.4,False,1
14,29035.36,True,1
14,29072.76,True,1
14,29121.23,False,9
14,29121.23,True,1
14,29167.03,True,1
14,29229.15,True,1
14,29233.8,False,1
14,29238.71,True,1
14,29288.83,False,2
14,29393.52,True,1
14,29529.85,False,1
14,29553.85,False,1
14,29668.38,True,1
14,29700.77,True,1
14,29717.8,False,1
14,29751.72,True,1
14,29808.54,False,1
14,29808.91,True,1
14,29910.61,False,1
14,30108.88,True,1
14,30172.24,True,1
14,30240.47,True,1
14,30332.74,False,1
14,30404.26,False,2
14,30404.26,True,1
14,30430.76,True,1
14,30532.19,False,1
14,30532.19,True,1
14,30540.18,True,1
14,30545.87,False,1
14,30591.92,True,1
14,30597.8,True,1
14,30619.08,True,1
14,30688.71,False,1
14,30732.4,True,1
14,30748.65,True,1
14,30811.73,False,1
14,30935.0,True,1
14,30996.4,False,1
14,31003.09,True,1
14,31007.75,False,1
14,31027.8,False,1
14,31047.25,True,1
14,31196.48,False,1
14,31197.01,True,1
14,31248.48,False,1
14,31349.08,False,1
14,31360.29,False,1
14,31360.29,True,1
14,31382.63,True,1
14,31387.6,True,1
14,31455.06,True,1
14,31462.06,True,1
14,31472.14,True,1
14,31504.24,False,1
14,31526.6,True,1
14,31571.13,True,1
14,31601.91,True,1
14,31611.5,False,1
14,31611.5,True,1
14,31673.52,True,1
14,31770.18,True,1
14,31781.45,True,1
14,31790.75,False,1
14,31791.18,True,2
14,31829.62,False,2
14,31864.1,False,1
14,31901.45,False,4
14,31907.68,False,1
14,31931.9,False,1
14,31939.53,False,2
14,31947.97,True,1
14,31951.99,False,1
14,32022.48,False,2
14,32123.88,True,1
14,32134.56,False,1
14,32150.93,True,1
14,32216.13,False,1
14,32217.02,True,1
14,32299.43,True,1
14,32313.18,False,1
14,32315.01,True,1
14,32340.14,True,1
14,32381.85,True,2
14,32408.11,False,1
14,32415.5,False,1
14,32415.5,True,1
14,32446.38,False,2
14,32485.07,True,1
14,32549.62,False,1
14,32562.4,True,1
14,32661.31,True,1
14,32683.79,True,1
14,32684.38,False,1
14,32684.38,True,1
14,32685.97,False,1
14,32821.86,True,1
14,32841.75,True,1
14,32856.19,True,1
14,32974.57,True,1
14,33056.19,True,1
14,33103.0,True,1
14,33159.99,True,1
14,33212.5,True,1
14,33234.64,False,4
14,33271.43,True,1
14,33360.4,True,1
14,33477.89,True,1
14,33550.05,True,1
14,33576.53,False,1
14,33576.53,True,1
14,33602.55,False,1
14,33704.69,False,1
14,33717.5,True,2
14,33820.06,True,1
14,33822.44,True,1
14,33823.43,False,1
14,33885.69,True,1
14,34024.2,True,1
14,34053.69,False,1
14,34071.86,False,4
14,34112.85,True,1
14,34137.41,False,3
14,34201.13,False,1
14,34320.52,False,2
14,34320.52,True,1
14,34345.88,False,2
14,34423.66,True,1
14,34530.71,False,1
14,34530.71,True,1
14,34540.27,False,1
14,34608.59,False,1
14,34658.57,True,1
14,34709.1,False,1
14,34783.61,True,1
14,34815.28,False,1
14,34885.5,False,1
14,34888.31,True,1
14,34912.85,False,1
14,34912.85,True,1
14,35000.23,False,1
14,35037.09,False,1
14,35037.09,True,1
14,35096.27,True,1
14,35121.51,True,1
14,35163.48,True,1
14,35179.09,True,1
14,35206.61,True,1
14,35217.42,False,1
14,35217.42,True,1
14,35293.18,False,1
14,35293.18,True,1
14,35305.2,True,1
14,35353.69,False,2
14,35353.69,True,1
14,35428.05,True,1
14,35466.58,True,1
14,35493.03,False,1
14,35493.03,True,1
14,35608.03,False,7
14,35608.03,True,1
14,35656.28,True,1
14,35695.17,True,2
14,35746.64,False,2
14,35746.64,True,1
14,35793.22,False,1
14,35868.44,True,1
14,35888.42,True,1
14,35976.93,True,1
14,36003.61,False,1
14,36003.61,True,1
14,36029.96,False,1
14,36031.16,False,1
14,36031.16,True,1
14,36123.28,False,1
14,36150.77,True,1
14,36152.47,False,1
14,36262.05,False,1
14,36276.49,False,1
14,36276.49,True,1
14,36286.68,True,1
14,36317.97,False,1
14,36332.45,True,1
14,36362.77,True,1
14,36418.26,True,1
14,36448.4,False,1
14,36448.4,True,1
14,36522.76,True,1
14,37042.48,True,1
14,37076.41,True,1
14,37083.01,True,1
14,37107.6,False,1
14,37156.11,False,1
14,37188.57,False,1
14,37221.66,True,1
14,37226.65,True,1
14,37239.31,True,1
14,37305.63,False,1
14,37305.63,True,1
14,37329.92,True,1
14,37362.86,False,1
14,37395.02,False,1
14,37395.02,True,1
14,37435.3,False,1
14,37471.78,False,1
14,37629.67,True,1
14,37629.88,True,1
14,37649.64,True,1
14,37678.85,True,1
14,37686.71,True,1
14,37790.53,True,1
14,37954.01,True,1
14,38031.33,False,1
14,38061.25,True,1
14,38478.34,False,3
14,38595.32,False,1
14,38595.32,True,1
14,38652.04,False,1
14,38653.59,False,1
14,38765.84,False,2
14,38791.06,False,1
14,38876.17,True,1
14,38971.02,False,1
14,39151.1,True,1
14,39198.1,False,2
14,39230.08,True,1
14,39258.46,True,1
14,39263.59,False,1
14,39263.59,True,1
14,39268.73,False,1
14,39268.73,True,1
14,39481.49,True,1
14,39613.23,True,1
14,39619.31,False,1
14,39623.34,False,1
14,39623.34,True,1
14,39655.1,True,1
14,39672.02,False,1
14,39766.12,False,1
14,39866.81,True,1
14,39945.3,False,1
14,39975.53,True,1
14,40094.19,True,1
14,40310.38,True,1
14,40388.77,True,1
14,40484.34,False,1
14,40484.34,True,1
14,40576.27,False,1
14,40592.99,True,1
14,40616.98,False,1
14,40684.47,False,1
14,40809.44,False,1
14,40809.44,True,1
14,40883.99,True,1
14,40959.05,True,1
14,40967.03,True,1
14,41034.47,True,1
14,41179.96,True,1
14,41343.61,False,1
14,41343.61,True,1
14,41361.02,True,1
14,41382.42,True,1
14,41386.33,True,1
14,41453.94,False,1
14,41471.8,False,2
14,41557.82,False,1
14,41616.55,False,1
14,41684.14,True,1
14,41796.89,False,1
14,41846.59,False,1
14,41888.59,True,1
14,41983.78,True,1
14,42041.54,True,1
14,42100.57,False,2
14,42384.99,True,1
14,42480.21,False,1
14,42525.59,False,6
14,42577.64,False,1
14,42577.64,True,2
14,42597.87,False,1
14,42597.87,True,1
14,42704.56,True,1
14,42738.82,False,1
14,42858.46,True,1
14,42996.48,True,1
14,43127.68,True,1
14,43258.09,False,1
14,43259.96,True,1
14,43410.38,False,1
14,43410.38,True,1
14,43494.27,False,1
14,43494.27,True,1
14,43502.51,True,1
14,43519.49,True,1
14,43701.41,True,1
14,43728.23,True,1
14,43732.08,True,1
14,43793.82,True,1
14,43879.8,False,1
14,43916.11,False,3
14,44033.36,False,1
14,44038.18,False,2
14,44112.54,False,1
14,44152.33,True,1
14,44155.58,False,2
14,44274.76,True,1
14,44282.06,False,3
14,44307.36,False,1
14,44392.43,False,1
14,44424.77,False,1
14,44508.44,False,1
14,44638.84,True,1
14,44754.33,False,1
14,44795.92,False,1
14,44805.21,True,1
14,44831.02,True,1
14,44980.02,True,1
14,44980.09,False,1
14,45172.01,True,1
14,45205.4,True,1
14,45219.57,True,1
14,45235.78,True,1
14,45367.83,False,1
14,45441.34,True,1
14,45835.4,True,1
14,45918.21,False,1
14,45918.21,True,1
14,45956.62,True,1
14,46084.37,True,1
14,46105.63,True,1
14,46421.97,False,1
14,46421.97,True,1
14,46476.24,False,3
14,46521.57,False,1
14,46521.57,True,1
14,46575.29,True,1
14,46591.1,False,3
14,46591.1,True,1
14,46623.95,True,1
14,46653.73,True,1
14,46666.64,True,1
14,46731.0,True,1
14,47165.22,True,1
14,47390.64,False,1
14,47431.44,True,1
14,47460.24,False,1
14,47605.13,False,1
14,47660.99,False,2
14,47718.63,False,2
14,47724.38,True,1
14,47731.94,True,1
14,47753.17,False,1
14,47911.89,True,1
14,48331.13,False,1
14,48464.02,True,2
14,48487.95,True,1
14,48572.67,False,1
14,48683.72,False,2
14,48684.37,True,1
14,48803.57,True,1
14,48979.95,False,2
14,48979.95,True,1
14,49017.25,True,1
14,49031.14,False,3
14,49111.53,False,1
14,49248.01,False,1
14,49248.63,True,1
14,49293.89,False,1
14,49628.51,False,1
14,49656.53,False,1
14,49712.32,True,1
14,49852.96,True,1
14,49912.47,True,1
14,49931.33,True,1
14,49988.32,True,1
14,50133.23,False,1
14,50139.07,True,1
14,50274.47,True,1
14,50288.82,False,1
14,50445.19,False,1
14,50484.67,False,1
14,50543.11,False,1
14,50572.52,True,1
14,50679.82,True,1
14,50832.97,True,1
14,50888.31,True,1
14,50934.67,False,2
14,50995.98,False,1
14,51109.13,False,1
14,51196.02,True,1
14,51658.04,True,1
14,51715.03,False,2
14,51752.4,False,1
14,52023.85,False,1
14,52100.04,True,1
14,52159.7,True,1
14,52172.45,False,1
14,52243.21,False,1
14,52243.21,True,2
14,52318.69,False,1
14,52318.69,True,1
14,52440.68,True,1
14,52684.73,False,1
14,52684.73,True,1
14,52969.6,True,1
14,53005.28,False,2
14,53023.6,True,1
14,53077.61,False,1
14,53090.11,False,1
14,53103.34,False,1
14,53243.77,False,1
14,53243.77,True,1
14,53278.66,False,3
14,53287.56,True,1
14,53351.14,False,1
14,53351.14,True,1
14,53372.95,False,4
14,53451.33,False,1
14,53534.47,False,2
14,53545.27,True,1
14,53600.6,False,1
14,53829.96,True,1
14,53842.41,True,1
14,53975.16,False,1
14,54060.78,True,1
14,54162.39,True,1
14,54175.66,True,1
14,54177.97,False,1
14,54303.03,True,1
14,54548.47,True,1
14,55128.35,True,1
14,55169.44,False,1
14,55242.27,False,4
14,55395.38,False,1
14,55520.77,False,1
14,55705.99,False,1
14,55705.99,True,1
14,55769.54,False,2
14,55843.32,True,1
14,56013.22,False,1
14,56013.22,True,1
14,56198.77,False,1
14,56198.77,True,1
14,56299.75,False,8
14,56299.75,True,1
14,56310.07,False,2
14,56310.07,True,1
14,56393.67,True,1
14,56578.39,False,1
14,56863.38,True,1
14,56915.65,True,1
14,56986.64,True,1
14,57145.29,True,1
14,57242.09,False,1
14,57242.09,True,2
14,57366.33,False,1
14,57675.7,False,1
14,57716.76,True,1
14,57790.2,False,1
14,58050.69,False,1
14,58147.3,False,1
14,58199.91,True,1
14,58328.69,False,1
14,58485.13,False,2
14,58599.39,False,2
14,58606.41,True,1
14,58679.86,True,1
14,58785.07,True,1
14,58788.48,True,1
14,58904.43,False,1
14,58904.43,True,1
14,58968.38,False,1
14,59075.75,False,1
14,59083.81,True,1
14,59091.34,True,1
14,59191.3,True,1
14,59436.19,True,1
14,59441.01,False,1
14,59518.88,False,1
14,59518.88,True,1
14,59662.65,False,1
14,59662.65,True,1
14,60073.64,True,1
14,60117.96,False,1
14,60785.79,True,1
14,60888.18,False,1
14,60888.18,True,1
14,60942.98,True,1
14,61022.23,False,1
14,61083.95,True,1
14,61110.35,False,1
14,61161.61,True,1
14,61205.16,False,1
14,61205.16,True,1
14,61807.99,False,1
14,61807.99,True,1
14,61897.74,False,2
14,61924.57,True,1
14,61987.4,True,1
14,62001.6,False,2
14,62150.09,True,1
14,62177.76,False,1
14,62269.31,False,2
14,62269.31,True,2
14,62302.56,True,2
14,62359.68,False,1
14,62359.68,True,1
14,62362.54,True,1
14,62406.73,False,3
14,62481.14,True,1
14,62655.42,False,1
14,62679.52,True,1
14,62690.11,False,1
14,62783.71,True,1
14,62790.21,False,1
14,63114.94,False,2
14,63152.27,True,1
14,63166.22,True,1
14,63282.69,True,1
14,63318.78,False,1
14,63803.17,False,1
14,63857.05,False,1
14,63915.39,False,1
14,64492.2,True,2
14,64576.58,True,1
14,65004.12,True,1
14,65240.07,False,1
14,65264.8,False,1
14,65340.26,False,2
14,65352.5,True,1
14,65365.75,False,2
14,65376.95,True,1
14,65637.12,False,1
14,65696.09,False,1
14,65696.09,True,1
14,66143.37,True,1
14,66526.21,False,2
14,66526.21,True,1
14,66653.63,False,3
14,66784.77,False,5
14,66804.57,False,1
14,66865.15,False,1
14,66865.15,True,1
14,66894.74,True,1
14,67138.62,False,1
14,67138.62,True,1
14,67581.99,True,1
14,67625.76,True,1
14,67655.12,False,1
14,67722.98,False,3
14,67777.29,False,1
14,67909.45,False,1
14,68273.31,True,1
14,68611.8,True,1
14,68654.92,False,1
14,68654.92,True,1
14,68668.39,True,1
14,68825.05,False,1
14,68854.9,True,1
14,69091.34,True,1
14,69162.08,True,2
14,69238.31,True,1
14,69341.96,False,1
14,69345.4,True,1
14,69709.91,False,2
14,70023.87,True,1
14,70299.06,False,1
14,70299.06,True,1
14,70380.69,False,1
14,70600.28,False,1
14,70600.28,True,1
14,70975.49,True,1
14,71076.51,True,1
14,71101.14,False,1
14,71233.54,True,1
14,71603.95,False,1
14,71604.65,True,1
14,71627.47,False,1
14,71654.42,True,1
14,71663.88,True,1
14,72093.12,False,3
14,72227.67,True,1
14,72334.05,True,1
14,72359.1,False,1
14,72468.71,False,1
14,72495.26,True,1
14,72584.59,False,2
14,72584.59,True,1
14,72757.32,False,2
14,72835.36,False,1
14,72846.23,True,1
14,73304.97,True,1
14,73585.5,True,1
14,73781.39,False,1
14,73781.39,True,1
14,73952.79,False,1
14,74412.19,True,1
14,74493.19,True,1
14,74555.31,False,1
14,74681.85,True,1
14,74924.84,False,1
14,74924.84,True,2
14,75053.41,False,2
14,75099.18,True,1
14,75130.67,True,1
14,75147.58,False,1
14,75219.45,True,1
14,75539.97,True,1
14,75565.48,True,1
14,75645.28,True,2
14,75972.99,True,1
14,76009.69,True,1
14,76250.39,True,1
14,76414.47,True,1
14,76486.99,False,1
14,76517.81,True,1
14,77018.78,False,1
14,77018.78,True,1
14,77098.63,False,1
14,77098.63,True,1
14,77161.86,False,1
14,77527.92,False,1
14,77671.96,True,1
14,77876.37,False,2
14,77976.16,True,1
14,78038.49,False,1
14,78083.75,False,1
14,78130.63,False,1
14,78130.63,True,1
14,78161.95,True,1
14,78638.39,True,1
