client_id,visit_visitor_id,start_time,step_1,step_2,step_3,time_completion,navigations_bt_start_last,completion,start_step,1st_step,2nd_step,3rd_step,last_step,variation,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,date,initial_date,total_time_visit,final_date
4633561,813566054_80707138509_210045_836112036_60380887518,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,6,72,28,Other,2,0.5935484417222986,0.43800014525847875,0.4574281953709814,2017-04-05,2017-04-05 10:07:42,0.0,2017-04-05 10:07:42
4638445,45419624_65729787274_866968_923032365_78742180921,0.17968507085965346,0.12668309712144993,0.3798486131657431,0.3004789268798472,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,10,125,32,M,2,0.5962591713208625,0.39608806607809666,0.43800014525847875,2017-03-29,2017-03-29 14:32:38,0.41312706782462694,2017-03-29 14:36:31
4644384,372786222_36757650499_273657_586222312_83174198732,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,17,206,57,Other,2,0.590367335856265,0.39608806607809666,0.43800014525847875,2017-04-03,2017-04-03 02:06:13,0.0,2017-04-03 02:06:13
4645740,827270987_18320652672_461808_911628033_27891451311,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,9,111,54,F,2,0.5877283220359512,0.30217098715483126,0.4149673432395061,2017-04-08,2017-04-08 22:55:32,0.0,2017-04-08 22:55:32
4645791,570708944_241517279_351268_893245148_2177636346,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,24,288,62,M,2,0.5887231746769489,0.39608806607809666,0.43800014525847875,2017-04-05,2017-04-05 11:11:26,0.0,2017-04-05 11:11:26
4646433,136543027_11087289673_890543_345479184_42182296435,0.13450319617210174,0.08023385219035462,0.20446713529890317,0.27923004834473375,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,12,155,54,M,2,0.5974540053187697,0.36549697511345214,0.4281283392115902,2017-04-19,2017-04-19 15:31:59,0.34084826533286494,2017-04-19 15:33:29
4646536,968019833_57292281358_350250_635273626_50329683470,0.10046936582054998,0.06911322070011289,0.1901994859384472,0.2390406535402602,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,13,159,30,F,2,0.5984675969051981,0.43800014525847875,0.4574281953709814,2017-04-01,2017-04-01 07:47:31,0.31311690423321786,2017-04-01 07:48:38
4653270,503557599_84424820545_516288_329462832_12674076719,0.1419267254865291,0.05722565587381766,0.34839797759762575,0.0,0.0,0.4281283392115902,0,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,step_3,Control,4,59,23,Other,2,0.5916308232200204,0.36549697511345214,0.4281283392115902,2017-03-22,2017-03-22 11:43:07,0.36200465368469187,2017-03-22 11:45:02
4655561,483476753_37620718273_608977_691528310_57052587309,0.10970829044641214,0.22866596328098068,0.3743008638509565,0.28757122759566833,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,7,90,40,M,2,0.5965367918900649,0.30217098715483126,0.4149673432395061,2017-04-12,2017-04-12 13:27:24,0.4109254850856849,2017-04-12 13:31:09
4655823,995413374_65139881425_16778_642138572_33234614621,0.20886996174599642,0.12668309712144993,0.22497547741004553,0.28953879141278654,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,5,67,67,M,2,0.5928171936365171,0.39608806607809666,0.43800014525847875,2017-04-02,2017-04-02 12:07:08,0.36412427073289927,2017-04-02 12:09:06
4656632,529073661_25201022901_336402_259126314_53456158571,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,21,261,57,F,2,0.5993702766200861,0.4149673432395061,0.44577575880451276,2017-04-06,2017-04-06 17:41:32,0.0,2017-04-06 17:41:32
4657957,911326536_50758507464_984214_989124374_26397648896,0.10970829044641214,0.16211498973048866,0.0,0.0,0.0,0.4149673432395061,0,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.0,step_2,Control,7,95,31,Other,2,0.5897185885044467,0.36549697511345214,0.4281283392115902,2017-04-12,2017-04-12 11:58:54,0.20886996174599642,2017-04-12 11:59:19
4658967,227763929_66027733976_806506_401266988_51984738394,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,11,136,36,F,2,0.5903634168169035,0.43800014525847875,0.4574281953709814,2017-03-16,2017-03-16 19:40:25,0.0,2017-03-16 19:40:25
4658967,434291928_50965119736_778288_401266988_51984738394,0.16823450124808217,0.2211581234809716,0.34084826533286494,0.29698747019141863,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,11,136,36,F,2,0.5903634168169035,0.43800014525847875,0.4574281953709814,2017-03-30,2017-03-30 08:49:49,0.40052008148716667,2017-03-30 08:53:01
4659983,35515014_35304737315_64419_228796973_24467513383,0.09066382374466597,0.06911322070011289,0.17968507085965346,0.0,0.0,0.4281283392115902,0,0.30217098715483126,0.36549697511345214,0.30217098715483126,0.0,step_1,Control,14,172,23,F,2,0.5888650593147071,0.4149673432395061,0.44577575880451276,2017-04-13,2017-04-13 17:14:47,0.23223625768621228,2017-04-13 17:15:18
4661885,111512859_49809915195_512730_400455682_92489262806,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,9,112,59,F,2,0.599497458929678,0.39608806607809666,0.43800014525847875,2017-04-08,2017-04-08 10:43:24,0.0,2017-04-08 10:43:24
4661885,500263728_84642691588_749759_400455682_92489262806,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,9,112,59,F,2,0.599497458929678,0.39608806607809666,0.43800014525847875,2017-04-06,2017-04-06 09:58:41,0.0,2017-04-06 09:58:41
4663558,887394107_34332859696_238929_399857908_58287614244,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,15,189,47,F,2,0.5880706598957667,0.36549697511345214,0.4281283392115902,2017-05-30,2017-05-30 19:58:00,0.0,2017-05-30 19:58:00
4663835,551573838_35642805853_944052_251206537_47899097888,0.04448281931718125,0.06911322070011289,0.22497547741004553,0.3300647338139425,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,5,70,20,Other,2,0.5922303132811246,0.36549697511345214,0.4281283392115902,2017-03-31,2017-03-31 09:38:47,0.3634259623768125,2017-03-31 09:40:44
4663835,592207758_14914668555_841547_511841583_16966643951,0.25985707941586267,0.0,0.0,0.0,0.0,0.39608806607809666,0,0.30217098715483126,0.30217098715483126,0.0,0.0,step_1,Control,5,70,20,Other,2,0.5922303132811246,0.36549697511345214,0.4281283392115902,2017-03-30,2017-03-30 14:52:09,0.25985707941586267,2017-03-30 14:52:49
4663855,833491288_51033858637_601707_163678284_19997919866,0.09066382374466597,0.05722565587381766,0.3214169063817795,0.28757122759566833,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,6,78,23,Other,2,0.5894971521072131,0.30217098715483126,0.4149673432395061,2017-03-30,2017-03-30 08:47:35,0.37545532962809725,2017-03-30 08:49:51
4665347,768795111_458775138_229774_748156956_12515183522,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,5,70,22,Other,2,0.5907976120500811,0.43800014525847875,0.4574281953709814,2017-04-06,2017-04-06 08:57:16,0.0,2017-04-06 08:57:16
4669016,509494446_2198325525_243843_90175168_50263622126,0.10046936582054998,0.13450319617210174,0.14898500000186396,0.15570603792305035,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,9,116,34,F,2,0.5957658633826708,0.4281283392115902,0.4521179616384241,2017-06-13,2017-06-13 13:31:40,0.28138962134083867,2017-06-13 13:32:29
4669816,963863832_74275631610_960710_662484513_71669295570,0.2514531708292732,0.06911322070011289,0.0,0.0,0.0,0.4149673432395061,0,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.0,step_2,Control,16,193,38,M,2,0.5990050174353819,0.39608806607809666,0.43800014525847875,2017-03-31,2017-03-31 15:40:35,0.265084719711558,2017-03-31 15:41:17
4669853,71522559_71156560966_166708_191994179_66601729321,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,16,193,34,F,2,0.5919227840463993,0.43800014525847875,0.4574281953709814,2017-04-02,2017-04-02 11:45:56,0.0,2017-04-02 11:45:56
4674728,600881409_88788886077_707054_718266868_48560304546,0.12668309712144993,0.22866596328098068,0.3713077911750906,0.3808943729296353,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,13,166,42,M,2,0.5951905792253954,0.39608806607809666,0.43800014525847875,2017-04-21,2017-04-21 09:52:19,0.4310194277787409,2017-04-21 09:57:35
4675073,143579616_79278104700_236582_749270948_38401667078,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,15,182,60,F,2,0.5891892128144565,0.36549697511345214,0.4281283392115902,2017-05-15,2017-05-15 20:30:41,0.0,2017-05-15 20:30:41
4675073,755794741_80802578693_530958_567350665_43200746166,0.19989509694990715,0.13450319617210174,0.25985707941586267,0.0,0.0,0.4281283392115902,0,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,step_3,Control,15,182,60,F,2,0.5891892128144565,0.36549697511345214,0.4281283392115902,2017-04-12,2017-04-12 18:45:15,0.32399297992524534,2017-04-12 18:46:30
4675164,776875276_5486513819_298475_663276223_56880886216,0.28138962134083867,0.0,0.0,0.0,0.0,0.39608806607809666,0,0.30217098715483126,0.30217098715483126,0.0,0.0,step_1,Control,24,297,52,F,2,0.5895132583400229,0.36549697511345214,0.43800014525847875,2017-04-02,2017-04-02 11:51:55,0.28138962134083867,2017-04-02 11:52:44
4677539,596342314_10525053130_888502_15685920_14406678181,0.10970829044641214,0.10970829044641214,0.0,0.0,0.0,0.4149673432395061,0,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.0,step_2,Control,5,65,22,Other,2,0.5915206111297168,0.43800014525847875,0.4574281953709814,2017-03-30,2017-03-30 11:13:37,0.1740850223834112,2017-03-30 11:13:55
4679194,664449066_97994258120_968301_982533370_84685189165,0.12668309712144993,0.2422859043718472,0.3474998425184127,0.35516734434764163,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,8,103,31,M,2,0.5887309967754466,0.39608806607809666,0.43800014525847875,2017-04-19,2017-04-19 11:19:43,0.41697946844960804,2017-04-19 11:23:51
4680935,550759269_77414665323_952343_894068612_96502178884,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,5,60,51,Other,2,0.5954117643428412,0.4149673432395061,0.44577575880451276,2017-05-22,2017-05-22 20:05:30,0.0,2017-05-22 20:05:30
4681026,933701128_70743719279_922462_290369683_65564762921,0.13450319617210174,0.21720670467757094,0.2770176745635763,0.31311690423321786,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,6,81,57,Other,2,0.5963642241883041,0.43800014525847875,0.4574281953709814,2017-05-17,2017-05-17 18:34:38,0.3844033408503469,2017-05-17 18:37:11
4682082,339612599_95162352457_453383_589125164_19975126873,0.17968507085965346,0.04448281931718125,0.2933444393387472,0.272425870667171,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,7,85,37,Other,2,0.5913953167471641,0.43800014525847875,0.4574281953709814,2017-04-14,2017-04-14 10:12:05,0.36683878881663,2017-04-14 10:14:07
4682715,732379946_42147378986_6495_72432538_68722960573,0.24543333351413765,0.22866596328098068,0.3949146778206298,0.3694342377405252,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,4,59,37,F,2,0.5902955897745799,0.36549697511345214,0.4281283392115902,2017-04-12,2017-04-12 12:41:58,0.43913979528115016,2017-04-12 12:48:06
4684324,439049860_93519781974_400339_739308260_51299319341,0.13450319617210174,0.265084719711558,0.2211581234809716,0.0,0.0,0.4281283392115902,0,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,step_3,Control,6,83,66,Other,2,0.5988914166277901,0.43800014525847875,0.4574281953709814,2017-04-07,2017-04-07 13:20:02,0.33235766672678757,2017-04-07 13:21:24
4684324,897725140_44445910651_80613_739308260_51299319341,0.13450319617210174,0.15570603792305035,0.17968507085965346,0.2770176745635763,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,6,83,66,Other,2,0.5988914166277901,0.43800014525847875,0.4574281953709814,2017-06-07,2017-06-07 14:22:34,0.3437801336312004,2017-06-07 14:24:07
4688121,74776488_58845401743_281613_733618974_46308941150,0.08023385219035462,0.06911322070011289,0.3200948596690011,0.36749846948074977,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,6,75,21,Other,2,0.5890862910881547,0.43800014525847875,0.4574281953709814,2017-03-29,2017-03-29 23:27:07,0.4052216950459691,2017-03-29 23:30:33
4688141,253367474_10973218488_654720_254762782_61714439528,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,4,57,60,Other,2,0.5892659548177729,0.30217098715483126,0.4149673432395061,2017-04-15,2017-04-15 00:53:27,0.0,2017-04-15 00:53:27
4693102,729859444_9457577440_467165_734324520_90403941256,0.22866596328098068,0.22497547741004553,0.0,0.0,0.0,0.4149673432395061,0,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.0,step_2,Control,8,101,42,Other,2,0.5945069294692548,0.30217098715483126,0.4149673432395061,2017-04-06,2017-04-06 00:00:11,0.3004789268798472,2017-04-06 00:01:10
4695496,754889281_3670796759_849769_518304321_9402271722,0.20446713529890317,0.26250619991546537,0.21311345133996937,0.353540819409375,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,9,118,58,M,2,0.5969528512804837,0.30217098715483126,0.4149673432395061,2017-04-05,2017-04-05 13:25:51,0.4015675054582687,2017-04-05 13:29:06
4700269,823394283_40695483454_36879_426358987_78900012815,0.14898500000186396,0.2514531708292732,0.40259244977302805,0.30860811649057496,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,16,197,56,F,2,0.5941758827795276,0.39608806607809666,0.43800014525847875,2017-06-08,2017-06-08 08:10:46,0.4304934042538065,2017-06-08 08:15:59
4700399,709177426_43345229379_874963_775592331_69068095213,0.23223625768621228,0.25433406759666655,0.2356925638636522,0.39206483788227015,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,15,191,68,M,2,0.596795405786102,0.39608806607809666,0.43800014525847875,2017-03-30,2017-03-30 10:16:25,0.42228518081069805,2017-03-30 10:20:56
4700777,216651781_17835116583_728952_565462524_46790687877,0.13450319617210174,0.18505145846570348,0.3367323422083115,0.31013984025342184,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,7,95,55,Other,2,0.5920590962317483,0.39608806607809666,0.43800014525847875,2017-05-23,2017-05-23 23:31:30,0.3972342879016485,2017-05-23 23:34:33
4700785,461662126_21735569759_659760_251162791_8543214672,0.10046936582054998,0.0,0.0,0.0,0.0,0.39608806607809666,0,0.30217098715483126,0.30217098715483126,0.0,0.0,step_1,Control,5,67,39,Other,2,0.5910263870965888,0.4149673432395061,0.44577575880451276,2017-04-16,2017-04-16 12:08:09,0.10046936582054998,2017-04-16 12:08:17
4701167,999512351_9425260762_890767_150817938_75420843451,0.11843130715509857,0.14898500000186396,0.32399297992524534,0.3054536161667262,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,24,288,30,M,2,0.5924543066968591,0.4149673432395061,0.44577575880451276,2017-03-29,2017-03-29 14:51:59,0.38814950719526187,2017-03-29 14:54:40
4701250,71551415_15391313930_217811_928360608_76788179889,0.13450319617210174,0.2390406535402602,0.3345790005899251,0.2514531708292732,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,15,189,61,M,2,0.597386673433669,0.43800014525847875,0.4574281953709814,2017-06-02,2017-06-02 09:09:38,0.39036139012419885,2017-06-02 09:12:24
4702836,818016434_10034814241_480186_876677059_12782330759,0.06911322070011289,0.0,0.0,0.0,0.0,0.39608806607809666,0,0.30217098715483126,0.30217098715483126,0.0,0.0,step_1,Control,9,114,30,F,2,0.591275997087354,0.36549697511345214,0.4281283392115902,2017-04-05,2017-04-05 13:22:03,0.06911322070011289,2017-04-05 13:22:08
4703735,362541219_97609635637_717485_738406861_25614590844,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,8,103,65,Other,2,0.5991017273942567,0.43800014525847875,0.4574281953709814,2017-04-04,2017-04-04 19:31:35,0.0,2017-04-04 19:31:35
4703735,801997342_80223996579_353081_738406861_25614590844,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,8,103,65,Other,2,0.5991017273942567,0.43800014525847875,0.4574281953709814,2017-03-28,2017-03-28 20:09:29,0.0,2017-03-28 20:09:29
4705884,434589306_47036926857_781727_553781745_82706126821,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,16,199,65,M,2,0.5991890241761331,0.30217098715483126,0.4149673432395061,2017-04-12,2017-04-12 13:29:51,0.0,2017-04-12 13:29:51
4705884,676102668_96529869963_329883_606736875_90593479729,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,16,199,65,M,2,0.5991890241761331,0.30217098715483126,0.4149673432395061,2017-05-21,2017-05-21 08:02:46,0.0,2017-05-21 08:02:46
4706274,800243170_79211709730_202116_947016688_40208411596,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,13,157,30,F,2,0.5978677388740327,0.30217098715483126,0.4149673432395061,2017-04-06,2017-04-06 12:17:23,0.0,2017-04-06 12:17:23
4706669,521527858_38706443562_160901_276610327_2147329716,0.28953879141278654,0.0,0.0,0.0,0.0,0.39608806607809666,0,0.30217098715483126,0.30217098715483126,0.0,0.0,step_1,Control,11,142,51,M,2,0.5976866246593125,0.43800014525847875,0.4574281953709814,2017-04-06,2017-04-06 05:55:37,0.28953879141278654,2017-04-06 05:56:30
4709898,114224653_92314090324_515997_497029271_85968138609,0.13450319617210174,0.09066382374466597,0.20446713529890317,0.3933059942641906,0.0,0.43800014525847875,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.36549697511345214,confirm,Control,15,190,57,F,2,0.5897609978055408,0.36549697511345214,0.4281283392115902,2017-03-29,2017-03-29 12:09:12,0.40831223332934014,2017-03-29 12:12:48
4710857,91263271_79833427329_989325_868458563_17332396019,0.05722565587381766,0.0,0.0,0.0,0.0,0.39608806607809666,0,0.30217098715483126,0.30217098715483126,0.0,0.0,step_1,Control,13,156,55,F,2,0.592845075282921,0.4281283392115902,0.4521179616384241,2017-06-12,2017-06-12 13:16:30,0.05722565587381766,2017-06-12 13:16:34
4711825,811666055_95357788426_565949_118132085_88675256070,0.09066382374466597,0.15570603792305035,0.2211581234809716,0.2571341664941893,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,9,108,59,F,2,0.5912926722123272,0.43800014525847875,0.4574281953709814,2017-05-11,2017-05-11 15:53:12,0.33984215809145224,2017-05-11 15:54:41
4714574,31201845_59988919523_70886_793787030_24338573144,0.1901994859384472,0.0,0.0,0.0,0.0,0.39608806607809666,0,0.30217098715483126,0.30217098715483126,0.0,0.0,step_1,Control,18,216,72,M,2,0.5918570818219184,0.36549697511345214,0.4281283392115902,2017-06-03,2017-06-03 14:16:52,0.1901994859384472,2017-06-03 14:17:13
4714730,405079582_10237714574_100661_604066847_17208947342,0.08023385219035462,0.10046936582054998,0.2747503666156721,0.2770176745635763,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,9,109,26,M,2,0.5932781761915952,0.43800014525847875,0.4574281953709814,2017-04-19,2017-04-19 14:22:10,0.3559651867731805,2017-04-19 14:23:57
4716554,290924540_81578585450_869746_801696729_50517148568,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,8,100,54,Other,2,0.5942852506670532,0.30217098715483126,0.4149673432395061,2017-04-02,2017-04-02 19:34:13,0.0,2017-04-02 19:34:13
4716805,250282078_3538400775_121035_717972112_73136299696,0.09066382374466597,0.0,0.0,0.0,0.0,0.39608806607809666,0,0.30217098715483126,0.30217098715483126,0.0,0.0,step_1,Control,12,152,23,Other,2,0.5906180986896215,0.39608806607809666,0.43800014525847875,2017-05-15,2017-05-15 23:06:21,0.09066382374466597,2017-05-15 23:06:28
4717657,303076388_6462890348_2201_807113289_14026794828,0.13450319617210174,0.1901994859384472,0.0,0.0,0.0,0.4149673432395061,0,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.0,step_2,Control,16,203,46,M,2,0.59204677818918,0.30217098715483126,0.4149673432395061,2017-06-10,2017-06-10 13:40:40,0.2390406535402602,2017-06-10 13:41:13
4717832,214565045_48462422087_142065_849619375_61501494749,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,22,265,63,Other,2,0.5980093289965941,0.4281283392115902,0.4521179616384241,2017-04-13,2017-04-13 11:20:37,0.0,2017-04-13 11:20:37
4718148,81131892_59433780356_483098_986509350_17703674329,0.28757122759566833,0.14898500000186396,0.3288902175142937,0.378241628003231,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,15,181,65,F,2,0.5930214178840475,0.36549697511345214,0.4281283392115902,2017-03-29,2017-03-29 15:23:41,0.4254127150463141,2017-03-29 15:28:27
4718233,498524109_52387254805_920111_581389847_52278881541,0.10970829044641214,0.14898500000186396,0.28349841454831776,0.20886996174599642,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,9,115,28,Other,2,0.5893430806221139,0.30217098715483126,0.4149673432395061,2017-06-06,2017-06-06 18:08:10,0.34839797759762575,2017-06-06 18:09:48
4718349,854040244_3948404126_205020_620524502_24255879627,0.11843130715509857,0.0,0.0,0.0,0.0,0.39608806607809666,0,0.30217098715483126,0.30217098715483126,0.0,0.0,step_1,Control,18,217,22,M,2,0.5971605311515552,0.4281283392115902,0.4521179616384241,2017-04-08,2017-04-08 12:37:15,0.11843130715509857,2017-04-08 12:37:25
4721124,982431635_66761416831_344306_516652215_18840480079,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,11,141,56,F,2,0.5985598024153637,0.4149673432395061,0.44577575880451276,2017-04-16,2017-04-16 10:36:49,0.0,2017-04-16 10:36:49
4722411,253261815_64473869561_586306_796698173_70245680048,0.19514311147131047,0.13450319617210174,0.26250619991546537,0.3867757484196757,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,21,257,67,F,2,0.59164920887624,0.36549697511345214,0.4281283392115902,2017-04-19,2017-04-19 16:06:09,0.41312706782462694,2017-04-19 16:10:02
4723532,96217016_95519947361_672366_98040690_8293336356,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,21,255,44,M,2,0.5995812836274632,0.43800014525847875,0.4574281953709814,2017-05-11,2017-05-11 01:00:09,0.0,2017-05-11 01:00:09
4724152,303895261_36258085852_725427_315766021_40150855904,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,9,108,22,M,2,0.5906177390868503,0.30217098715483126,0.4149673432395061,2017-04-20,2017-04-20 05:58:54,0.0,2017-04-20 05:58:54
4724956,883014863_27103211248_54828_795032969_70658414425,0.21720670467757094,0.12668309712144993,0.40087177162216375,0.3912202143029211,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,5,71,37,Other,2,0.5892092310907181,0.30217098715483126,0.4149673432395061,2017-04-21,2017-04-21 20:02:17,0.4432440398390101,2017-04-21 20:08:56
4727036,153139550_16224196740_395856_906864133_66428944096,0.08023385219035462,0.06911322070011289,0.26250619991546537,0.3288902175142937,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,start,Control,6,74,48,Other,2,0.5933848340505318,0.36549697511345214,0.4281283392115902,2017-04-02,2017-04-02 11:56:54,0.37252388084599863,2017-04-02 11:59:05
4727036,520006742_57878555976_571573_906864133_66428944096,0.22497547741004553,0.06911322070011289,0.2514531708292732,0.0,0.0,0.4281283392115902,0,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,step_3,Control,6,74,48,Other,2,0.5933848340505318,0.36549697511345214,0.4281283392115902,2017-03-29,2017-03-29 12:14:34,0.31874925611568794,2017-03-29 12:15:45
4727512,142672738_32756555500_762673_783726284_19971256539,0.2770176745635763,0.2747503666156721,0.29698747019141863,0.3924819466249567,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,18,222,75,F,2,0.5879039535905722,0.30217098715483126,0.4149673432395061,2017-04-03,2017-04-03 11:33:01,0.431880540711331,2017-04-03 11:38:22
4730148,755673054_88974461998_75398_353698671_32214517610,0.0,0.0,0.0,0.0,0.0,0.36549697511345214,0,0.30217098715483126,0.0,0.0,0.0,start,Control,8,103,29,M,2,0.5949768510785344,0.4149673432395061,0.44577575880451276,2017-04-01,2017-04-01 23:32:35,0.0,2017-04-01 23:32:35
4732163,47181212_39753733031_809417_528185043_92778084347,0.06911322070011289,0.2770176745635763,0.2770176745635763,0.25433406759666655,0.0,0.4281283392115902,1,0.30217098715483126,0.30217098715483126,0.30217098715483126,0.30217098715483126,confirm,Control,23,277,54,Other,2,0.5927324180741507,0.36549697511345214,0.4281283392115902,2017-04-19,2017-04-19 15:31:08,0.3760238107627,2017-04-19 15:33:25
